,id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,team_short
271,200.0,Andreas Christensen,17.0,1375.0,0.0,0.12940827198326588,0.0,0.250104570761323,3.0,6.0,2.0,1.0,D S,Chelsea,0.0,0.12940827198326588,7.441710580140352,7.276742447167635,CHE
272,342.0,Sead Kolasinac,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,Arsenal,0.0,0.0,0.42935803532600403,0.42935803532600403,ARS
273,461.0,Matt Ritchie,18.0,1360.0,0.0,0.3301006630063057,2.0,2.4923457093536854,11.0,24.0,2.0,0.0,D M S,Newcastle United,0.0,0.3301006630063057,5.130529761314392,4.38347963988781,NEW
274,465.0,Joshua King,11.0,119.0,0.0,0.7881247904151678,0.0,0.0,3.0,0.0,0.0,0.0,S,Everton,0.0,0.7881247904151678,0.8868908192962408,0.7569956742227077,EVE
275,484.0,Divock Origi,9.0,176.0,0.0,1.0811212956905365,0.0,0.1400348860770464,7.0,2.0,0.0,0.0,F S,Liverpool,0.0,1.0811212956905365,1.4969345815479755,0.7823662180453539,LIV
276,485.0,Mamadou Sakho,4.0,274.0,0.0,0.0188349187374115,0.0,0.0,1.0,0.0,0.0,0.0,D S,Crystal Palace,0.0,0.0188349187374115,0.5140529274940491,0.5140529274940491,CRY
277,489.0,James Milner,26.0,1037.0,0.0,0.35657380148768425,1.0,0.7905595283955336,12.0,13.0,3.0,0.0,D M S,Liverpool,0.0,0.35657380148768425,5.68504504673183,4.885257272981107,LIV
278,508.0,Calum Chambers,10.0,750.0,0.0,0.3639731630682945,2.0,1.0427646078169346,8.0,11.0,0.0,0.0,D S,Arsenal,0.0,0.3639731630682945,3.835656374692917,2.810004845261574,ARS
279,510.0,Joel Ward,26.0,2252.0,0.0,0.05171137396246195,1.0,0.473003345541656,2.0,7.0,5.0,0.0,D S,Crystal Palace,0.0,0.05171137396246195,3.116230333223939,2.8893981855362654,CRY
280,525.0,Martin Kelly,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,Crystal Palace,0.0,0.0,0.0,0.0,CRY
281,527.0,Adrián,3.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK,Liverpool,0.0,0.0,0.3974394351243973,0.3974394351243973,LIV
282,530.0,James Tomkins,8.0,553.0,0.0,0.12336964905261993,0.0,0.11044849455356598,2.0,1.0,1.0,0.0,D S,Crystal Palace,0.0,0.12336964905261993,0.28486899100244045,0.28486899100244045,CRY
283,533.0,Mark Noble,21.0,702.0,0.0,0.0526793897151947,0.0,0.1763314949348569,1.0,5.0,1.0,0.0,M S,West Ham,0.0,0.0526793897151947,0.7763152047991753,0.7236358076334,WHU
284,534.0,Aaron Cresswell,36.0,3176.0,0.0,0.8834644388407469,8.0,7.390939908102155,19.0,58.0,3.0,0.0,D,West Ham,0.0,0.8834644388407469,10.62028263323009,8.39244052581489,WHU
285,540.0,Darren Randolph,3.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK,West Ham,0.0,0.0,0.2751619219779968,0.2751619219779968,WHU
286,545.0,Kieran Gibbs,10.0,808.0,0.0,0.06194194033741951,0.0,0.4062059596180916,1.0,4.0,0.0,1.0,D S,West Bromwich Albion,0.0,0.06194194033741951,0.8934749104082584,0.8129167035222054,WES
287,546.0,David de Gea,26.0,2298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK,Manchester United,0.0,0.0,2.113249460235238,2.113249460235238,MUN
288,549.0,Timothy Fosu-Mensah,1.0,85.0,0.0,0.015449298545718193,0.0,0.30515241622924805,1.0,2.0,1.0,0.0,D,Manchester United,0.0,0.015449298545718193,0.4019051194190979,0.3608218729496002,MUN
289,573.0,Odion Ighalo,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,Manchester United,0.0,0.0,0.0,0.0,MUN
290,585.0,Seamus Coleman,25.0,1612.0,0.0,0.8948433343321085,3.0,1.507626404054463,12.0,19.0,0.0,0.0,D M S,Everton,0.0,0.8948433343321085,5.504014186561108,4.07946090772748,EVE
291,587.0,Phil Jagielka,10.0,526.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,D S,Sheffield United,0.0,0.0,0.9072464257478714,0.9072464257478714,SHE
292,589.0,James McCarthy,16.0,834.0,0.0,0.012277675792574883,0.0,0.2898282688111067,1.0,5.0,1.0,0.0,M S,Crystal Palace,0.0,0.012277675792574883,1.1981794610619545,1.0280184224247932,CRY
293,603.0,Nathaniel Clyne,13.0,1151.0,0.0,0.12293394096195698,1.0,0.22248492389917374,4.0,4.0,2.0,0.0,D,Crystal Palace,0.0,0.12293394096195698,1.8969638887792826,1.7311625815927982,CRY
294,614.0,Fernandinho,21.0,1170.0,0.0,0.8150819344446063,2.0,1.5401164283975959,14.0,14.0,6.0,0.0,M S,Manchester City,0.0,0.8150819344446063,8.776916489005089,7.831777147948742,MCI
295,624.0,Willy Caballero,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK,Chelsea,0.0,0.0,0.14356312155723572,0.14356312155723572,CHE
296,633.0,James McArthur,18.0,1482.0,0.0,0.28225431498140097,2.0,1.5203707329928875,6.0,15.0,3.0,0.0,M S,Crystal Palace,0.0,0.28225431498140097,3.245603632181883,2.2573831360787153,CRY
297,635.0,Alex McCarthy,30.0,2700.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,GK,Southampton,0.0,0.0,2.76343253813684,2.76343253813684,SOU
298,637.0,Hugo Lloris,38.0,3420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK,Tottenham,0.0,0.0,4.801015069708228,4.801015069708228,TOT
299,643.0,Eric Dier,28.0,2520.0,0.0,1.2531612887978554,0.0,0.2254233150742948,14.0,6.0,3.0,0.0,D,Tottenham,0.0,1.2531612887978554,5.7221764624118805,5.697844207286835,TOT
300,645.0,Dele Alli,15.0,615.0,0.0,1.6745913289487362,1.0,1.3262444715946913,12.0,9.0,0.0,0.0,M S,Tottenham,0.0,1.6745913289487362,4.32270379178226,2.1345880310982466,TOT
301,660.0,Ben Davies,20.0,1330.0,0.0,0.19769307598471642,1.0,0.4373754449188709,3.0,8.0,1.0,0.0,D S,Tottenham,0.0,0.19769307598471642,2.6845735367387533,2.3310538921505213,TOT
302,661.0,Josh Onomah,11.0,368.0,0.0,0.5561960740014911,0.0,0.032975926995277405,6.0,1.0,1.0,0.0,M S,Fulham,0.0,0.5561960740014911,1.3664658088237047,0.8782037142664194,FUL
